222,,223,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
616.0200195,71.58836365,645.9400024,32.57918549,
617.0499878,70.25547028,646.9500122,29.43840599,
617.9400024,75.78475189,647.9699707,28.96613312,
618.9699707,76.68161011,648.9799805,29.03081703,
620,69.96434784,650,29.81029892,
621.0100098,70.68418884,,,
622.0200195,72.83289337,,,
623.039978,66.87471771,,,
624.0499878,67.41572571,,,
625.0700073,67.40535736,,,
625.9400024,60.33318329,,,
626.9500122,48.54368973,,,
627.9699707,60.45223618,,,
628.9799805,59.41043091,,,
630,50.97312546,,,
631.0200195,54.05405426,,,
632.0499878,52.89788437,,,
632.9400024,50.70167542,,,
633.9699707,53.61098862,,,
635,50.60456848,,,
636.0200195,43.4585762,,,
637.0499878,49.21165848,,,
637.9400024,43.15196991,,,
638.9699707,39.83130264,,,
640,37.9629631,,,
641.0100098,40.44117737,,,
642.0200195,40.19873428,,,
643.039978,34.38789368,,,
644.0499878,31.71551895,,,
645.0700073,37.74464035,,,
645.9400024,36.06102753,,,
646.9500122,37.18820953,,,
647.9699707,27.77777863,,,
648.9799805,27.85782814,,,
650,26.63656807,,,

222,
222
Collection Time: 2018-1-5 15:29:01
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL05093147
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        500.00
Stop (nm)                         650.00
Ex. Wavelength (nm)               340.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 2018-1-5 15:21:00
Method Modifications:
Emission Wavelength Changed: 2018-1-5 15:22:04, Old: 400.00, New: 480.00
User Delta Stop Changed: 2018-1-5 15:22:43, Old: 450.00, New: 551.00
User Delta Increment Changed: 2018-1-5 15:22:43, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 2018-1-5 15:22:43, Old: 350.00, New: 551.00
Emission Wavelength Changed: 2018-1-5 15:22:43, Old: 480.00, New: 560.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:23:11, Old:5, New:2.5
Em. Slit Width (nm): Changed: 2018-1-5 15:23:11, Old:5, New:2.5
Em. Slit Width (nm): Changed: 2018-1-5 15:23:38, Old:2.5, New:5
Excitation Wavelength Changed: 2018-1-5 15:23:58, Old: 551.00, New: 450.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:24:49, Old:2.5, New:5
Excitation Wavelength Changed: 2018-1-5 15:24:49, Old: 450.00, New: 350.00
Emission Wavelength Changed: 2018-1-5 15:24:49, Old: 560.00, New: 520.00
Stop Wavelength Changed: 2018-1-5 15:24:49, Old: 600.00, New: 680.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:26:34, Old:5, New:10
Em. Slit Width (nm): Changed: 2018-1-5 15:26:34, Old:5, New:10
Excitation Wavelength Changed: 2018-1-5 15:26:34, Old: 350.00, New: 360.00
Stop Wavelength Changed: 2018-1-5 15:26:34, Old: 680.00, New: 700.00
Excitation Wavelength Changed: 2018-1-5 15:27:19, Old: 360.00, New: 340.00
Emission Wavelength Changed: 2018-1-5 15:27:19, Old: 520.00, New: 450.00
Stop Wavelength Changed: 2018-1-5 15:27:19, Old: 700.00, New: 660.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:28:56, Old:10, New:5
Em. Slit Width (nm): Changed: 2018-1-5 15:28:56, Old:10, New:5
Emission Wavelength Changed: 2018-1-5 15:28:56, Old: 450.00, New: 500.00
Stop Wavelength Changed: 2018-1-5 15:28:56, Old: 660.00, New: 650.00
End Method Modifications

223,
223
Collection Time: 2018-1-5 15:29:50
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          EL05093147
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        530.00
Stop (nm)                         650.00
Ex. Wavelength (nm)               340.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 2018-1-5 15:21:00
Method Modifications:
Emission Wavelength Changed: 2018-1-5 15:22:04, Old: 400.00, New: 480.00
User Delta Stop Changed: 2018-1-5 15:22:43, Old: 450.00, New: 551.00
User Delta Increment Changed: 2018-1-5 15:22:43, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 2018-1-5 15:22:43, Old: 350.00, New: 551.00
Emission Wavelength Changed: 2018-1-5 15:22:43, Old: 480.00, New: 560.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:23:11, Old:5, New:2.5
Em. Slit Width (nm): Changed: 2018-1-5 15:23:11, Old:5, New:2.5
Em. Slit Width (nm): Changed: 2018-1-5 15:23:38, Old:2.5, New:5
Excitation Wavelength Changed: 2018-1-5 15:23:58, Old: 551.00, New: 450.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:24:49, Old:2.5, New:5
Excitation Wavelength Changed: 2018-1-5 15:24:49, Old: 450.00, New: 350.00
Emission Wavelength Changed: 2018-1-5 15:24:49, Old: 560.00, New: 520.00
Stop Wavelength Changed: 2018-1-5 15:24:49, Old: 600.00, New: 680.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:26:34, Old:5, New:10
Em. Slit Width (nm): Changed: 2018-1-5 15:26:34, Old:5, New:10
Excitation Wavelength Changed: 2018-1-5 15:26:34, Old: 350.00, New: 360.00
Stop Wavelength Changed: 2018-1-5 15:26:34, Old: 680.00, New: 700.00
Excitation Wavelength Changed: 2018-1-5 15:27:19, Old: 360.00, New: 340.00
Emission Wavelength Changed: 2018-1-5 15:27:19, Old: 520.00, New: 450.00
Stop Wavelength Changed: 2018-1-5 15:27:19, Old: 700.00, New: 660.00
Ex. Slit Width (nm): Changed: 2018-1-5 15:28:56, Old:10, New:5
Em. Slit Width (nm): Changed: 2018-1-5 15:28:56, Old:10, New:5
Emission Wavelength Changed: 2018-1-5 15:28:56, Old: 450.00, New: 500.00
Stop Wavelength Changed: 2018-1-5 15:28:56, Old: 660.00, New: 650.00
Emission Wavelength Changed: 2018-1-5 15:29:39, Old: 500.00, New: 530.00
End Method Modifications

